Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities
9253,,Ethiopia,9.145,40.4897,2020-03-07,0.0,0.0
9254,,Ethiopia,9.145,40.4897,2020-03-08,0.0,0.0
9255,,Ethiopia,9.145,40.4897,2020-03-09,0.0,0.0
9256,,Ethiopia,9.145,40.4897,2020-03-10,0.0,0.0
9257,,Ethiopia,9.145,40.4897,2020-03-11,0.0,0.0
9258,,Ethiopia,9.145,40.4897,2020-03-12,0.0,0.0
9259,,Ethiopia,9.145,40.4897,2020-03-13,1.0,0.0
9260,,Ethiopia,9.145,40.4897,2020-03-14,1.0,0.0
9261,,Ethiopia,9.145,40.4897,2020-03-15,1.0,0.0
9262,,Ethiopia,9.145,40.4897,2020-03-16,5.0,0.0
9263,,Ethiopia,9.145,40.4897,2020-03-17,5.0,0.0
9264,,Ethiopia,9.145,40.4897,2020-03-18,6.0,0.0
9265,,Ethiopia,9.145,40.4897,2020-03-19,6.0,0.0
9266,,Ethiopia,9.145,40.4897,2020-03-20,9.0,0.0
9267,,Ethiopia,9.145,40.4897,2020-03-21,9.0,0.0
9268,,Ethiopia,9.145,40.4897,2020-03-22,11.0,0.0
9269,,Ethiopia,9.145,40.4897,2020-03-23,11.0,0.0
9270,,Ethiopia,9.145,40.4897,2020-03-24,12.0,0.0
9301,,Finland,64.0,26.0,2020-01-22,0.0,0.0
9302,,Finland,64.0,26.0,2020-01-23,0.0,0.0
9303,,Finland,64.0,26.0,2020-01-24,0.0,0.0
9304,,Finland,64.0,26.0,2020-01-25,0.0,0.0
9305,,Finland,64.0,26.0,2020-01-26,0.0,0.0
9306,,Finland,64.0,26.0,2020-01-27,0.0,0.0
9307,,Finland,64.0,26.0,2020-01-28,0.0,0.0
9308,,Finland,64.0,26.0,2020-01-29,1.0,0.0
9309,,Finland,64.0,26.0,2020-01-30,1.0,0.0
9310,,Finland,64.0,26.0,2020-01-31,1.0,0.0
9311,,Finland,64.0,26.0,2020-02-01,1.0,0.0
9312,,Finland,64.0,26.0,2020-02-02,1.0,0.0
9313,,Finland,64.0,26.0,2020-02-03,1.0,0.0
9314,,Finland,64.0,26.0,2020-02-04,1.0,0.0
9315,,Finland,64.0,26.0,2020-02-05,1.0,0.0
9316,,Finland,64.0,26.0,2020-02-06,1.0,0.0
9317,,Finland,64.0,26.0,2020-02-07,1.0,0.0
9318,,Finland,64.0,26.0,2020-02-08,1.0,0.0
9319,,Finland,64.0,26.0,2020-02-09,1.0,0.0
9320,,Finland,64.0,26.0,2020-02-10,1.0,0.0
9321,,Finland,64.0,26.0,2020-02-11,1.0,0.0
9322,,Finland,64.0,26.0,2020-02-12,1.0,0.0
9323,,Finland,64.0,26.0,2020-02-13,1.0,0.0
9324,,Finland,64.0,26.0,2020-02-14,1.0,0.0
9325,,Finland,64.0,26.0,2020-02-15,1.0,0.0
9326,,Finland,64.0,26.0,2020-02-16,1.0,0.0
9327,,Finland,64.0,26.0,2020-02-17,1.0,0.0
9328,,Finland,64.0,26.0,2020-02-18,1.0,0.0
9329,,Finland,64.0,26.0,2020-02-19,1.0,0.0
9330,,Finland,64.0,26.0,2020-02-20,1.0,0.0
9331,,Finland,64.0,26.0,2020-02-21,1.0,0.0
9332,,Finland,64.0,26.0,2020-02-22,1.0,0.0
9333,,Finland,64.0,26.0,2020-02-23,1.0,0.0
9334,,Finland,64.0,26.0,2020-02-24,1.0,0.0
9335,,Finland,64.0,26.0,2020-02-25,1.0,0.0
9336,,Finland,64.0,26.0,2020-02-26,2.0,0.0
9337,,Finland,64.0,26.0,2020-02-27,2.0,0.0
9338,,Finland,64.0,26.0,2020-02-28,2.0,0.0
9339,,Finland,64.0,26.0,2020-02-29,3.0,0.0
9340,,Finland,64.0,26.0,2020-03-01,6.0,0.0
9341,,Finland,64.0,26.0,2020-03-02,6.0,0.0
9342,,Finland,64.0,26.0,2020-03-03,6.0,0.0
9343,,Finland,64.0,26.0,2020-03-04,6.0,0.0
9344,,Finland,64.0,26.0,2020-03-05,12.0,0.0
9345,,Finland,64.0,26.0,2020-03-06,15.0,0.0
9346,,Finland,64.0,26.0,2020-03-07,15.0,0.0
9347,,Finland,64.0,26.0,2020-03-08,23.0,0.0
9348,,Finland,64.0,26.0,2020-03-09,30.0,0.0
9349,,Finland,64.0,26.0,2020-03-10,40.0,0.0
9350,,Finland,64.0,26.0,2020-03-11,59.0,0.0
9351,,Finland,64.0,26.0,2020-03-12,59.0,0.0
9352,,Finland,64.0,26.0,2020-03-13,155.0,0.0
9353,,Finland,64.0,26.0,2020-03-14,225.0,0.0
9354,,Finland,64.0,26.0,2020-03-15,244.0,0.0
9355,,Finland,64.0,26.0,2020-03-16,277.0,0.0
9356,,Finland,64.0,26.0,2020-03-17,321.0,0.0
9357,,Finland,64.0,26.0,2020-03-18,336.0,0.0
9358,,Finland,64.0,26.0,2020-03-19,400.0,0.0
9359,,Finland,64.0,26.0,2020-03-20,450.0,0.0
9360,,Finland,64.0,26.0,2020-03-21,523.0,1.0
9361,,Finland,64.0,26.0,2020-03-22,626.0,1.0
9362,,Finland,64.0,26.0,2020-03-23,700.0,1.0
9363,,Finland,64.0,26.0,2020-03-24,792.0,1.0
9394,France,France,46.2276,2.2137,2020-01-22,0.0,0.0
9395,France,France,46.2276,2.2137,2020-01-23,0.0,0.0
9396,France,France,46.2276,2.2137,2020-01-24,2.0,0.0
9397,France,France,46.2276,2.2137,2020-01-25,3.0,0.0
9398,France,France,46.2276,2.2137,2020-01-26,3.0,0.0
9399,France,France,46.2276,2.2137,2020-01-27,3.0,0.0
9400,France,France,46.2276,2.2137,2020-01-28,4.0,0.0
9401,France,France,46.2276,2.2137,2020-01-29,5.0,0.0
9402,France,France,46.2276,2.2137,2020-01-30,5.0,0.0
9403,France,France,46.2276,2.2137,2020-01-31,5.0,0.0
9404,France,France,46.2276,2.2137,2020-02-01,6.0,0.0
9405,France,France,46.2276,2.2137,2020-02-02,6.0,0.0
9406,France,France,46.2276,2.2137,2020-02-03,6.0,0.0
9407,France,France,46.2276,2.2137,2020-02-04,6.0,0.0
9408,France,France,46.2276,2.2137,2020-02-05,6.0,0.0
9409,France,France,46.2276,2.2137,2020-02-06,6.0,0.0
9410,France,France,46.2276,2.2137,2020-02-07,6.0,0.0
9411,France,France,46.2276,2.2137,2020-02-08,11.0,0.0
9412,France,France,46.2276,2.2137,2020-02-09,11.0,0.0
9413,France,France,46.2276,2.2137,2020-02-10,11.0,0.0
9414,France,France,46.2276,2.2137,2020-02-11,11.0,0.0
9415,France,France,46.2276,2.2137,2020-02-12,11.0,0.0
9416,France,France,46.2276,2.2137,2020-02-13,11.0,0.0
9417,France,France,46.2276,2.2137,2020-02-14,11.0,0.0
9418,France,France,46.2276,2.2137,2020-02-15,12.0,1.0
9419,France,France,46.2276,2.2137,2020-02-16,12.0,1.0
9420,France,France,46.2276,2.2137,2020-02-17,12.0,1.0
9421,France,France,46.2276,2.2137,2020-02-18,12.0,1.0
9422,France,France,46.2276,2.2137,2020-02-19,12.0,1.0
9423,France,France,46.2276,2.2137,2020-02-20,12.0,1.0
9424,France,France,46.2276,2.2137,2020-02-21,12.0,1.0
9425,France,France,46.2276,2.2137,2020-02-22,12.0,1.0
9426,France,France,46.2276,2.2137,2020-02-23,12.0,1.0
9427,France,France,46.2276,2.2137,2020-02-24,12.0,1.0
9428,France,France,46.2276,2.2137,2020-02-25,14.0,1.0
9429,France,France,46.2276,2.2137,2020-02-26,18.0,2.0
9430,France,France,46.2276,2.2137,2020-02-27,38.0,2.0
9431,France,France,46.2276,2.2137,2020-02-28,57.0,2.0
9432,France,France,46.2276,2.2137,2020-02-29,100.0,2.0
9433,France,France,46.2276,2.2137,2020-03-01,130.0,2.0
9434,France,France,46.2276,2.2137,2020-03-02,191.0,3.0
9435,France,France,46.2276,2.2137,2020-03-03,204.0,4.0
9436,France,France,46.2276,2.2137,2020-03-04,285.0,4.0
9437,France,France,46.2276,2.2137,2020-03-05,377.0,6.0
9438,France,France,46.2276,2.2137,2020-03-06,653.0,9.0
9439,France,France,46.2276,2.2137,2020-03-07,949.0,11.0
9440,France,France,46.2276,2.2137,2020-03-08,1126.0,19.0
9441,France,France,46.2276,2.2137,2020-03-09,1209.0,19.0
9442,France,France,46.2276,2.2137,2020-03-10,1784.0,33.0
9443,France,France,46.2276,2.2137,2020-03-11,2281.0,48.0
9444,France,France,46.2276,2.2137,2020-03-12,2281.0,48.0
9445,France,France,46.2276,2.2137,2020-03-13,3661.0,79.0
9446,France,France,46.2276,2.2137,2020-03-14,4469.0,91.0
9447,France,France,46.2276,2.2137,2020-03-15,4499.0,91.0
9448,France,France,46.2276,2.2137,2020-03-16,6633.0,148.0
9449,France,France,46.2276,2.2137,2020-03-17,7652.0,148.0
9450,France,France,46.2276,2.2137,2020-03-18,9043.0,148.0
9451,France,France,46.2276,2.2137,2020-03-19,10871.0,243.0
9452,France,France,46.2276,2.2137,2020-03-20,12612.0,450.0
9453,France,France,46.2276,2.2137,2020-03-21,14282.0,562.0
9454,France,France,46.2276,2.2137,2020-03-22,16018.0,674.0
9455,France,France,46.2276,2.2137,2020-03-23,19874.0,860.0
9456,France,France,46.2276,2.2137,2020-03-24,25.0,0.0
9487,French Guiana,France,3.9339,-53.1258,2020-01-22,0.0,0.0
9488,French Guiana,France,3.9339,-53.1258,2020-01-23,0.0,0.0
9489,French Guiana,France,3.9339,-53.1258,2020-01-24,0.0,0.0
9490,French Guiana,France,3.9339,-53.1258,2020-01-25,0.0,0.0
9491,French Guiana,France,3.9339,-53.1258,2020-01-26,0.0,0.0
9492,French Guiana,France,3.9339,-53.1258,2020-01-27,0.0,0.0
9493,French Guiana,France,3.9339,-53.1258,2020-01-28,0.0,0.0
9494,French Guiana,France,3.9339,-53.1258,2020-01-29,0.0,0.0
9495,French Guiana,France,3.9339,-53.1258,2020-01-30,0.0,0.0
9496,French Guiana,France,3.9339,-53.1258,2020-01-31,0.0,0.0
9497,French Guiana,France,3.9339,-53.1258,2020-02-01,0.0,0.0
9498,French Guiana,France,3.9339,-53.1258,2020-02-02,0.0,0.0
9499,French Guiana,France,3.9339,-53.1258,2020-02-03,0.0,0.0
9500,French Guiana,France,3.9339,-53.1258,2020-02-04,0.0,0.0
9501,French Guiana,France,3.9339,-53.1258,2020-02-05,0.0,0.0
9502,French Guiana,France,3.9339,-53.1258,2020-02-06,0.0,0.0
9503,French Guiana,France,3.9339,-53.1258,2020-02-07,0.0,0.0
9504,French Guiana,France,3.9339,-53.1258,2020-02-08,0.0,0.0
9505,French Guiana,France,3.9339,-53.1258,2020-02-09,0.0,0.0
9506,French Guiana,France,3.9339,-53.1258,2020-02-10,0.0,0.0
9507,French Guiana,France,3.9339,-53.1258,2020-02-11,0.0,0.0
9508,French Guiana,France,3.9339,-53.1258,2020-02-12,0.0,0.0
9509,French Guiana,France,3.9339,-53.1258,2020-02-13,0.0,0.0
9510,French Guiana,France,3.9339,-53.1258,2020-02-14,0.0,0.0
9511,French Guiana,France,3.9339,-53.1258,2020-02-15,0.0,0.0
9512,French Guiana,France,3.9339,-53.1258,2020-02-16,0.0,0.0
9513,French Guiana,France,3.9339,-53.1258,2020-02-17,0.0,0.0
9514,French Guiana,France,3.9339,-53.1258,2020-02-18,0.0,0.0
9515,French Guiana,France,3.9339,-53.1258,2020-02-19,0.0,0.0
9516,French Guiana,France,3.9339,-53.1258,2020-02-20,0.0,0.0
9517,French Guiana,France,3.9339,-53.1258,2020-02-21,0.0,0.0
9518,French Guiana,France,3.9339,-53.1258,2020-02-22,0.0,0.0
9519,French Guiana,France,3.9339,-53.1258,2020-02-23,0.0,0.0
9520,French Guiana,France,3.9339,-53.1258,2020-02-24,0.0,0.0
9521,French Guiana,France,3.9339,-53.1258,2020-02-25,0.0,0.0
9522,French Guiana,France,3.9339,-53.1258,2020-02-26,0.0,0.0
9523,French Guiana,France,3.9339,-53.1258,2020-02-27,0.0,0.0
9524,French Guiana,France,3.9339,-53.1258,2020-02-28,0.0,0.0
9525,French Guiana,France,3.9339,-53.1258,2020-02-29,0.0,0.0
9526,French Guiana,France,3.9339,-53.1258,2020-03-01,0.0,0.0
9527,French Guiana,France,3.9339,-53.1258,2020-03-02,0.0,0.0
9528,French Guiana,France,3.9339,-53.1258,2020-03-03,0.0,0.0
9529,French Guiana,France,3.9339,-53.1258,2020-03-04,0.0,0.0
9530,French Guiana,France,3.9339,-53.1258,2020-03-05,0.0,0.0
9531,French Guiana,France,3.9339,-53.1258,2020-03-06,0.0,0.0
9532,French Guiana,France,3.9339,-53.1258,2020-03-07,5.0,0.0
9533,French Guiana,France,3.9339,-53.1258,2020-03-08,5.0,0.0
9534,French Guiana,France,3.9339,-53.1258,2020-03-09,5.0,0.0
9535,French Guiana,France,3.9339,-53.1258,2020-03-10,5.0,0.0
9536,French Guiana,France,3.9339,-53.1258,2020-03-11,5.0,0.0
9537,French Guiana,France,3.9339,-53.1258,2020-03-12,5.0,0.0
9538,French Guiana,France,3.9339,-53.1258,2020-03-13,5.0,0.0
9539,French Guiana,France,3.9339,-53.1258,2020-03-14,5.0,0.0
9540,French Guiana,France,3.9339,-53.1258,2020-03-15,7.0,0.0
9541,French Guiana,France,3.9339,-53.1258,2020-03-16,11.0,0.0
9542,French Guiana,France,3.9339,-53.1258,2020-03-17,11.0,0.0
9543,French Guiana,France,3.9339,-53.1258,2020-03-18,11.0,0.0
9544,French Guiana,France,3.9339,-53.1258,2020-03-19,11.0,0.0
9545,French Guiana,France,3.9339,-53.1258,2020-03-20,15.0,0.0
9546,French Guiana,France,3.9339,-53.1258,2020-03-21,18.0,0.0
9547,French Guiana,France,3.9339,-53.1258,2020-03-22,18.0,0.0
9548,French Guiana,France,3.9339,-53.1258,2020-03-23,20.0,0.0
9549,French Guiana,France,3.9339,-53.1258,2020-03-24,23.0,0.0
9580,French Polynesia,France,-17.6797,149.4068,2020-01-22,0.0,0.0
9581,French Polynesia,France,-17.6797,149.4068,2020-01-23,0.0,0.0
9582,French Polynesia,France,-17.6797,149.4068,2020-01-24,0.0,0.0
9583,French Polynesia,France,-17.6797,149.4068,2020-01-25,0.0,0.0
9584,French Polynesia,France,-17.6797,149.4068,2020-01-26,0.0,0.0
9585,French Polynesia,France,-17.6797,149.4068,2020-01-27,0.0,0.0
9586,French Polynesia,France,-17.6797,149.4068,2020-01-28,0.0,0.0
9587,French Polynesia,France,-17.6797,149.4068,2020-01-29,0.0,0.0
9588,French Polynesia,France,-17.6797,149.4068,2020-01-30,0.0,0.0
9589,French Polynesia,France,-17.6797,149.4068,2020-01-31,0.0,0.0
9590,French Polynesia,France,-17.6797,149.4068,2020-02-01,0.0,0.0
9591,French Polynesia,France,-17.6797,149.4068,2020-02-02,0.0,0.0
9592,French Polynesia,France,-17.6797,149.4068,2020-02-03,0.0,0.0
9593,French Polynesia,France,-17.6797,149.4068,2020-02-04,0.0,0.0
9594,French Polynesia,France,-17.6797,149.4068,2020-02-05,0.0,0.0
9595,French Polynesia,France,-17.6797,149.4068,2020-02-06,0.0,0.0
9596,French Polynesia,France,-17.6797,149.4068,2020-02-07,0.0,0.0
9597,French Polynesia,France,-17.6797,149.4068,2020-02-08,0.0,0.0
9598,French Polynesia,France,-17.6797,149.4068,2020-02-09,0.0,0.0
9599,French Polynesia,France,-17.6797,149.4068,2020-02-10,0.0,0.0
9600,French Polynesia,France,-17.6797,149.4068,2020-02-11,0.0,0.0
9601,French Polynesia,France,-17.6797,149.4068,2020-02-12,0.0,0.0
9602,French Polynesia,France,-17.6797,149.4068,2020-02-13,0.0,0.0
9603,French Polynesia,France,-17.6797,149.4068,2020-02-14,0.0,0.0
9604,French Polynesia,France,-17.6797,149.4068,2020-02-15,0.0,0.0
9605,French Polynesia,France,-17.6797,149.4068,2020-02-16,0.0,0.0
9606,French Polynesia,France,-17.6797,149.4068,2020-02-17,0.0,0.0
9607,French Polynesia,France,-17.6797,149.4068,2020-02-18,0.0,0.0
9608,French Polynesia,France,-17.6797,149.4068,2020-02-19,0.0,0.0
9609,French Polynesia,France,-17.6797,149.4068,2020-02-20,0.0,0.0
9610,French Polynesia,France,-17.6797,149.4068,2020-02-21,0.0,0.0
9611,French Polynesia,France,-17.6797,149.4068,2020-02-22,0.0,0.0
9612,French Polynesia,France,-17.6797,149.4068,2020-02-23,0.0,0.0
9613,French Polynesia,France,-17.6797,149.4068,2020-02-24,0.0,0.0
9614,French Polynesia,France,-17.6797,149.4068,2020-02-25,0.0,0.0
9615,French Polynesia,France,-17.6797,149.4068,2020-02-26,0.0,0.0
9616,French Polynesia,France,-17.6797,149.4068,2020-02-27,0.0,0.0
9617,French Polynesia,France,-17.6797,149.4068,2020-02-28,0.0,0.0
9618,French Polynesia,France,-17.6797,149.4068,2020-02-29,0.0,0.0
9619,French Polynesia,France,-17.6797,149.4068,2020-03-01,0.0,0.0
9620,French Polynesia,France,-17.6797,149.4068,2020-03-02,0.0,0.0
9621,French Polynesia,France,-17.6797,149.4068,2020-03-03,0.0,0.0
9622,French Polynesia,France,-17.6797,149.4068,2020-03-04,0.0,0.0
9623,French Polynesia,France,-17.6797,149.4068,2020-03-05,0.0,0.0
9624,French Polynesia,France,-17.6797,149.4068,2020-03-06,0.0,0.0
9625,French Polynesia,France,-17.6797,149.4068,2020-03-07,0.0,0.0
9626,French Polynesia,France,-17.6797,149.4068,2020-03-08,0.0,0.0
9627,French Polynesia,France,-17.6797,149.4068,2020-03-09,0.0,0.0
9628,French Polynesia,France,-17.6797,149.4068,2020-03-10,0.0,0.0
9629,French Polynesia,France,-17.6797,149.4068,2020-03-11,0.0,0.0
9630,French Polynesia,France,-17.6797,149.4068,2020-03-12,0.0,0.0
9631,French Polynesia,France,-17.6797,149.4068,2020-03-13,0.0,0.0
9632,French Polynesia,France,-17.6797,149.4068,2020-03-14,0.0,0.0
9633,French Polynesia,France,-17.6797,149.4068,2020-03-15,0.0,0.0
9634,French Polynesia,France,-17.6797,149.4068,2020-03-16,0.0,0.0
9635,French Polynesia,France,-17.6797,149.4068,2020-03-17,0.0,0.0
9636,French Polynesia,France,-17.6797,149.4068,2020-03-18,0.0,0.0
9637,French Polynesia,France,-17.6797,149.4068,2020-03-19,0.0,0.0
9638,French Polynesia,France,-17.6797,149.4068,2020-03-20,0.0,0.0
9639,French Polynesia,France,-17.6797,149.4068,2020-03-21,0.0,0.0
9640,French Polynesia,France,-17.6797,149.4068,2020-03-22,0.0,0.0
9641,French Polynesia,France,-17.6797,149.4068,2020-03-23,0.0,0.0
9642,French Polynesia,France,-17.6797,149.4068,2020-03-24,0.0,0.0
9673,Guadeloupe,France,16.25,-61.5833,2020-01-22,0.0,0.0
9674,Guadeloupe,France,16.25,-61.5833,2020-01-23,0.0,0.0
9675,Guadeloupe,France,16.25,-61.5833,2020-01-24,0.0,0.0
9676,Guadeloupe,France,16.25,-61.5833,2020-01-25,0.0,0.0
9677,Guadeloupe,France,16.25,-61.5833,2020-01-26,0.0,0.0
9678,Guadeloupe,France,16.25,-61.5833,2020-01-27,0.0,0.0
9679,Guadeloupe,France,16.25,-61.5833,2020-01-28,0.0,0.0
9680,Guadeloupe,France,16.25,-61.5833,2020-01-29,0.0,0.0
9681,Guadeloupe,France,16.25,-61.5833,2020-01-30,0.0,0.0
9682,Guadeloupe,France,16.25,-61.5833,2020-01-31,0.0,0.0
9683,Guadeloupe,France,16.25,-61.5833,2020-02-01,0.0,0.0
9684,Guadeloupe,France,16.25,-61.5833,2020-02-02,0.0,0.0
9685,Guadeloupe,France,16.25,-61.5833,2020-02-03,0.0,0.0
9686,Guadeloupe,France,16.25,-61.5833,2020-02-04,0.0,0.0
9687,Guadeloupe,France,16.25,-61.5833,2020-02-05,0.0,0.0
9688,Guadeloupe,France,16.25,-61.5833,2020-02-06,0.0,0.0
9689,Guadeloupe,France,16.25,-61.5833,2020-02-07,0.0,0.0
9690,Guadeloupe,France,16.25,-61.5833,2020-02-08,0.0,0.0
9691,Guadeloupe,France,16.25,-61.5833,2020-02-09,0.0,0.0
9692,Guadeloupe,France,16.25,-61.5833,2020-02-10,0.0,0.0
9693,Guadeloupe,France,16.25,-61.5833,2020-02-11,0.0,0.0
9694,Guadeloupe,France,16.25,-61.5833,2020-02-12,0.0,0.0
9695,Guadeloupe,France,16.25,-61.5833,2020-02-13,0.0,0.0
9696,Guadeloupe,France,16.25,-61.5833,2020-02-14,0.0,0.0
9697,Guadeloupe,France,16.25,-61.5833,2020-02-15,0.0,0.0
9698,Guadeloupe,France,16.25,-61.5833,2020-02-16,0.0,0.0
9699,Guadeloupe,France,16.25,-61.5833,2020-02-17,0.0,0.0
9700,Guadeloupe,France,16.25,-61.5833,2020-02-18,0.0,0.0
9701,Guadeloupe,France,16.25,-61.5833,2020-02-19,0.0,0.0
9702,Guadeloupe,France,16.25,-61.5833,2020-02-20,0.0,0.0
9703,Guadeloupe,France,16.25,-61.5833,2020-02-21,0.0,0.0
9704,Guadeloupe,France,16.25,-61.5833,2020-02-22,0.0,0.0
9705,Guadeloupe,France,16.25,-61.5833,2020-02-23,0.0,0.0
9706,Guadeloupe,France,16.25,-61.5833,2020-02-24,0.0,0.0
9707,Guadeloupe,France,16.25,-61.5833,2020-02-25,0.0,0.0
9708,Guadeloupe,France,16.25,-61.5833,2020-02-26,0.0,0.0
9709,Guadeloupe,France,16.25,-61.5833,2020-02-27,0.0,0.0
9710,Guadeloupe,France,16.25,-61.5833,2020-02-28,0.0,0.0
9711,Guadeloupe,France,16.25,-61.5833,2020-02-29,0.0,0.0
9712,Guadeloupe,France,16.25,-61.5833,2020-03-01,0.0,0.0
9713,Guadeloupe,France,16.25,-61.5833,2020-03-02,0.0,0.0
9714,Guadeloupe,France,16.25,-61.5833,2020-03-03,0.0,0.0
9715,Guadeloupe,France,16.25,-61.5833,2020-03-04,0.0,0.0
9716,Guadeloupe,France,16.25,-61.5833,2020-03-05,0.0,0.0
9717,Guadeloupe,France,16.25,-61.5833,2020-03-06,0.0,0.0
9718,Guadeloupe,France,16.25,-61.5833,2020-03-07,0.0,0.0
9719,Guadeloupe,France,16.25,-61.5833,2020-03-08,0.0,0.0
9720,Guadeloupe,France,16.25,-61.5833,2020-03-09,0.0,0.0
9721,Guadeloupe,France,16.25,-61.5833,2020-03-10,0.0,0.0
9722,Guadeloupe,France,16.25,-61.5833,2020-03-11,0.0,0.0
9723,Guadeloupe,France,16.25,-61.5833,2020-03-12,0.0,0.0
9724,Guadeloupe,France,16.25,-61.5833,2020-03-13,1.0,0.0
9725,Guadeloupe,France,16.25,-61.5833,2020-03-14,1.0,0.0
9726,Guadeloupe,France,16.25,-61.5833,2020-03-15,3.0,0.0
9727,Guadeloupe,France,16.25,-61.5833,2020-03-16,6.0,0.0
9728,Guadeloupe,France,16.25,-61.5833,2020-03-17,18.0,0.0
9729,Guadeloupe,France,16.25,-61.5833,2020-03-18,27.0,0.0
9730,Guadeloupe,France,16.25,-61.5833,2020-03-19,33.0,0.0
9731,Guadeloupe,France,16.25,-61.5833,2020-03-20,45.0,0.0
9732,Guadeloupe,France,16.25,-61.5833,2020-03-21,53.0,0.0
9733,Guadeloupe,France,16.25,-61.5833,2020-03-22,56.0,0.0
9734,Guadeloupe,France,16.25,-61.5833,2020-03-23,62.0,1.0
9735,Guadeloupe,France,16.25,-61.5833,2020-03-24,62.0,1.0
9766,Mayotte,France,-12.8275,45.1662,2020-01-22,0.0,0.0
9767,Mayotte,France,-12.8275,45.1662,2020-01-23,0.0,0.0
9768,Mayotte,France,-12.8275,45.1662,2020-01-24,0.0,0.0
9769,Mayotte,France,-12.8275,45.1662,2020-01-25,0.0,0.0
9770,Mayotte,France,-12.8275,45.1662,2020-01-26,0.0,0.0
9771,Mayotte,France,-12.8275,45.1662,2020-01-27,0.0,0.0
9772,Mayotte,France,-12.8275,45.1662,2020-01-28,0.0,0.0
9773,Mayotte,France,-12.8275,45.1662,2020-01-29,0.0,0.0
9774,Mayotte,France,-12.8275,45.1662,2020-01-30,0.0,0.0
9775,Mayotte,France,-12.8275,45.1662,2020-01-31,0.0,0.0
9776,Mayotte,France,-12.8275,45.1662,2020-02-01,0.0,0.0
9777,Mayotte,France,-12.8275,45.1662,2020-02-02,0.0,0.0
9778,Mayotte,France,-12.8275,45.1662,2020-02-03,0.0,0.0
9779,Mayotte,France,-12.8275,45.1662,2020-02-04,0.0,0.0
9780,Mayotte,France,-12.8275,45.1662,2020-02-05,0.0,0.0
9781,Mayotte,France,-12.8275,45.1662,2020-02-06,0.0,0.0
9782,Mayotte,France,-12.8275,45.1662,2020-02-07,0.0,0.0
9783,Mayotte,France,-12.8275,45.1662,2020-02-08,0.0,0.0
9784,Mayotte,France,-12.8275,45.1662,2020-02-09,0.0,0.0
9785,Mayotte,France,-12.8275,45.1662,2020-02-10,0.0,0.0
9786,Mayotte,France,-12.8275,45.1662,2020-02-11,0.0,0.0
9787,Mayotte,France,-12.8275,45.1662,2020-02-12,0.0,0.0
9788,Mayotte,France,-12.8275,45.1662,2020-02-13,0.0,0.0
9789,Mayotte,France,-12.8275,45.1662,2020-02-14,0.0,0.0
9790,Mayotte,France,-12.8275,45.1662,2020-02-15,0.0,0.0
9791,Mayotte,France,-12.8275,45.1662,2020-02-16,0.0,0.0
9792,Mayotte,France,-12.8275,45.1662,2020-02-17,0.0,0.0
9793,Mayotte,France,-12.8275,45.1662,2020-02-18,0.0,0.0
9794,Mayotte,France,-12.8275,45.1662,2020-02-19,0.0,0.0
9795,Mayotte,France,-12.8275,45.1662,2020-02-20,0.0,0.0
9796,Mayotte,France,-12.8275,45.1662,2020-02-21,0.0,0.0
9797,Mayotte,France,-12.8275,45.1662,2020-02-22,0.0,0.0
9798,Mayotte,France,-12.8275,45.1662,2020-02-23,0.0,0.0
9799,Mayotte,France,-12.8275,45.1662,2020-02-24,0.0,0.0
9800,Mayotte,France,-12.8275,45.1662,2020-02-25,0.0,0.0
9801,Mayotte,France,-12.8275,45.1662,2020-02-26,0.0,0.0
9802,Mayotte,France,-12.8275,45.1662,2020-02-27,0.0,0.0
9803,Mayotte,France,-12.8275,45.1662,2020-02-28,0.0,0.0
9804,Mayotte,France,-12.8275,45.1662,2020-02-29,0.0,0.0
9805,Mayotte,France,-12.8275,45.1662,2020-03-01,0.0,0.0
9806,Mayotte,France,-12.8275,45.1662,2020-03-02,0.0,0.0
9807,Mayotte,France,-12.8275,45.1662,2020-03-03,0.0,0.0
9808,Mayotte,France,-12.8275,45.1662,2020-03-04,0.0,0.0
9809,Mayotte,France,-12.8275,45.1662,2020-03-05,0.0,0.0
9810,Mayotte,France,-12.8275,45.1662,2020-03-06,0.0,0.0
9811,Mayotte,France,-12.8275,45.1662,2020-03-07,0.0,0.0
9812,Mayotte,France,-12.8275,45.1662,2020-03-08,0.0,0.0
9813,Mayotte,France,-12.8275,45.1662,2020-03-09,0.0,0.0
9814,Mayotte,France,-12.8275,45.1662,2020-03-10,0.0,0.0
9815,Mayotte,France,-12.8275,45.1662,2020-03-11,0.0,0.0
9816,Mayotte,France,-12.8275,45.1662,2020-03-12,0.0,0.0
9817,Mayotte,France,-12.8275,45.1662,2020-03-13,0.0,0.0
9818,Mayotte,France,-12.8275,45.1662,2020-03-14,0.0,0.0
9819,Mayotte,France,-12.8275,45.1662,2020-03-15,1.0,0.0
9820,Mayotte,France,-12.8275,45.1662,2020-03-16,1.0,0.0
9821,Mayotte,France,-12.8275,45.1662,2020-03-17,1.0,0.0
9822,Mayotte,France,-12.8275,45.1662,2020-03-18,3.0,0.0
9823,Mayotte,France,-12.8275,45.1662,2020-03-19,3.0,0.0
9824,Mayotte,France,-12.8275,45.1662,2020-03-20,6.0,0.0
9825,Mayotte,France,-12.8275,45.1662,2020-03-21,7.0,0.0
